date,value,year,change
2005-10-10,8324611.974250002,2005,0.0
2005-10-14,8324611.974250002,2005,8022.639999999665
2005-10-17,8332634.6142500015,2005,0.0
2005-11-03,8332634.6142500015,2005,0.0
2005-11-15,8332634.6142500015,2005,0.0
2005-11-20,8332634.6142500015,2005,0.0
2005-11-21,8332634.6142500015,2005,0.0
2005-11-23,8332634.6142500015,2005,0.0
2005-12-05,8332634.6142500015,2005,0.0
2005-12-08,8332634.6142500015,2005,0.0
2005-12-15,8332634.6142500015,2005,0.0
2005-12-19,8332634.6142500015,2005,0.0
2005-12-27,8332634.6142500015,2005,0.0
2005-12-30,8332634.6142500015,2005,0.0
2006-01-11,8332634.6142500015,2006,0.0
2006-01-16,8332634.6142500015,2006,122352.75499999989
2006-01-25,8454987.369250001,2006,0.0
2006-01-26,8454987.369250001,2006,0.0
2006-02-05,8454987.369250001,2006,0.0
2006-02-06,8454987.369250001,2006,0.0
2006-02-09,8454987.369250001,2006,0.0
2006-02-10,8454987.369250001,2006,0.0
2006-02-13,8454987.369250001,2006,0.0
2006-03-01,8454987.369250001,2006,87500.0
2006-03-02,8542487.369250001,2006,0.0
2006-03-09,8542487.369250001,2006,0.0
2006-03-10,8542487.369250001,2006,0.0
2006-03-16,8542487.369250001,2006,0.0
2006-03-19,8542487.369250001,2006,0.0
2006-03-24,8542487.369250001,2006,0.0
2006-03-31,8542487.369250001,2006,0.0
2006-04-04,8542487.369250001,2006,0.0
2006-04-12,8542487.369250001,2006,0.0
2006-04-18,8542487.369250001,2006,136676.0
2006-04-27,8679163.369250001,2006,0.0
2006-05-03,8679163.369250001,2006,21125.0
2006-05-10,8700288.369250001,2006,0.0
2006-05-17,8700288.369250001,2006,324000.0
2006-05-21,9024288.369250001,2006,0.0
2006-05-30,9024288.369250001,2006,0.0
2006-06-01,9024288.369250001,2006,0.0
2006-06-20,9024288.369250001,2006,763618.1199999992
2006-07-02,9787906.48925,2006,0.0
2006-07-05,9787906.48925,2006,0.0
2006-07-10,9787906.48925,2006,0.0
2006-07-12,9787906.48925,2006,0.0
2006-07-21,9787906.48925,2006,0.0
2006-08-03,9787906.48925,2006,0.0
2006-08-07,9787906.48925,2006,0.0
2006-08-08,9787906.48925,2006,0.0
2006-08-11,9787906.48925,2006,0.0
2006-08-13,9787906.48925,2006,0.0
2006-08-14,9787906.48925,2006,0.0
2006-08-15,9787906.48925,2006,0.0
2006-08-16,9787906.48925,2006,0.0
2006-08-23,9787906.48925,2006,0.0
2006-08-25,9787906.48925,2006,0.0
2006-08-27,9787906.48925,2006,0.0
2006-08-28,9787906.48925,2006,0.0
2006-08-29,9787906.48925,2006,0.0
2006-08-31,9787906.48925,2006,0.0
2006-09-08,9787906.48925,2006,0.0
2006-09-11,9787906.48925,2006,0.0
2006-09-14,9787906.48925,2006,0.0
2006-09-18,9787906.48925,2006,0.0
2006-09-19,9787906.48925,2006,0.0
2006-09-28,9787906.48925,2006,0.0
2006-10-02,9787906.48925,2006,43750.0
2006-10-05,9831656.48925,2006,0.0
2006-10-11,9831656.48925,2006,71111.10400000028
2006-10-12,9902767.59325,2006,0.0
2006-10-18,9902767.59325,2006,0.0
2006-10-20,9902767.59325,2006,0.0
2006-11-06,9902767.59325,2006,0.0
2006-11-16,9902767.59325,2006,0.0
2006-11-20,9902767.59325,2006,0.0
2006-11-21,9902767.59325,2006,0.0
2006-11-22,9902767.59325,2006,0.0
2006-12-04,9902767.59325,2006,0.0
2006-12-10,9902767.59325,2006,0.0
2006-12-11,9902767.59325,2006,94120.0
2006-12-12,9996887.59325,2006,0.0
2006-12-13,9996887.59325,2006,0.0
2006-12-18,9996887.59325,2006,0.0
2006-12-20,9996887.59325,2006,15261.548000000417
2006-12-25,10012149.141250001,2006,0.0
2006-12-26,10012149.141250001,2006,0.0
2007-01-03,10012149.141250001,2007,0.0
2007-01-10,10012149.141250001,2007,0.0
2007-01-16,10012149.141250001,2007,0.0
2007-01-17,10012149.141250001,2007,0.0
2007-01-24,10012149.141250001,2007,0.0
2007-01-26,10012149.141250001,2007,22420.0
2007-02-07,10034569.141250001,2007,0.0
2007-02-08,10034569.141250001,2007,0.0
2007-02-14,10034569.141250001,2007,0.0
2007-03-06,10034569.141250001,2007,0.0
2007-03-07,10034569.141250001,2007,0.0
2007-03-15,10034569.141250001,2007,0.0
2007-03-19,10034569.141250001,2007,0.0
2007-03-21,10034569.141250001,2007,0.0
2007-03-28,10034569.141250001,2007,0.0
2007-04-09,10034569.141250001,2007,0.0
2007-04-11,10034569.141250001,2007,0.0
2007-04-17,10034569.141250001,2007,0.0
2007-04-19,10034569.141250001,2007,0.0
2007-04-23,10034569.141250001,2007,0.0
2007-04-25,10034569.141250001,2007,0.0
2007-04-30,10034569.141250001,2007,0.0
2007-05-09,10034569.141250001,2007,0.0
2007-05-11,10034569.141250001,2007,0.0
2007-05-15,10034569.141250001,2007,0.0
2007-05-17,10034569.141250001,2007,0.0
2007-05-21,10034569.141250001,2007,0.0
2007-05-27,10034569.141250001,2007,0.0
2007-05-29,10034569.141250001,2007,0.0
2007-05-30,10034569.141250001,2007,0.0
2007-06-01,10034569.141250001,2007,0.0
2007-06-08,10034569.141250001,2007,0.0
2007-06-13,10034569.141250001,2007,0.0
2007-06-14,10034569.141250001,2007,0.0
2007-06-18,10034569.141250001,2007,0.0
2007-06-20,10034569.141250001,2007,0.0
2007-06-21,10034569.141250001,2007,0.0
2007-06-29,10034569.141250001,2007,0.0
2007-07-02,10034569.141250001,2007,0.0
2007-07-03,10034569.141250001,2007,159600.0
2007-07-04,10194169.141250001,2007,0.0
2007-07-10,10194169.141250001,2007,0.0
2007-07-16,10194169.141250001,2007,0.0
2007-07-19,10194169.141250001,2007,0.0
2007-07-30,10194169.141250001,2007,0.0
2007-08-01,10194169.141250001,2007,0.0
2007-08-03,10194169.141250001,2007,0.0
2007-08-06,10194169.141250001,2007,0.0
2007-08-08,10194169.141250001,2007,0.0
2007-08-10,10194169.141250001,2007,0.0
2007-08-13,10194169.141250001,2007,0.0
2007-08-14,10194169.141250001,2007,0.0
2007-08-15,10194169.141250001,2007,0.0
2007-08-21,10194169.141250001,2007,119075.0
2007-08-22,10313244.141250001,2007,0.0
2007-08-24,10313244.141250001,2007,0.0
2007-08-30,10313244.141250001,2007,0.0
2007-09-04,10313244.141250001,2007,0.0
2007-09-10,10313244.141250001,2007,0.0
2007-09-11,10313244.141250001,2007,0.0
2007-09-16,10313244.141250001,2007,0.0
2007-09-17,10313244.141250001,2007,0.0
2007-09-19,10313244.141250001,2007,0.0
2007-09-20,10313244.141250001,2007,523500.0
2007-09-25,10836744.141250001,2007,0.0
2007-09-26,10836744.141250001,2007,0.0
2007-09-27,10836744.141250001,2007,116450.0
2007-10-04,10953194.141250001,2007,0.0
2007-11-21,10953194.141250001,2007,3284939.0700000003
2007-12-25,14238133.211250002,2007,0.0
2008-01-15,14238133.211250002,2008,0.0
2008-02-12,14238133.211250002,2008,0.0
2008-02-15,14238133.211250002,2008,240043.75
2008-02-19,14478176.961250002,2008,0.0
2008-02-20,14478176.961250002,2008,0.0
